Review,Product,Review Text,Valence,Action,Object,Feature,Ability,Agent,Environment,Annotation,Valence Checked,Action Checked,Feature Checked,Ability Checked,Agent Checked,Environment Checked,Object Checked,_merge
http://linked.aub.edu.lb/actionrec/Review/c2be2d558135ad131a5c4f563b317da3 ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ",This is my first dell laptop and I am loving it so far! It has everything I need for school and work. The battery life is great and the screen is amazing. ,positive ,StudyAction ,WorkTasks ,LaptopModel ,StudyingAbility ,Student ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/3246e8716938aef41596a929665975d9 ,positive ,StudyAction ,LaptopModel ,StudyingAbility ,Student ,School ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/81de012755292be5ec69b6302ad96f6e ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ",I have had this laptop for a couple of weeks and I am loving it. I am a college student and this laptop has been perfect for my needs. The battery life is great and the performance is excellent. I love the fact that I can easily convert it into tablet mode when I need to. 10/10 would recommend! ,positive ,StudyAction ,SchoolWork ,BatteryLife ,StudyingAbility ,Student ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/ce5858ee450b16d7505a7fae296e6341 ,positive ,StudyAction ,BatteryLife ,StudyingAbility ,Student ,Universal ,SchoolWork ,both
http://linked.aub.edu.lb/actionrec/Review/eeee31974bebe0c78b1682d040ca9775 ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ","I am a big fan of the HP Envy x360 24. This computer is light, easy to carry, and very portable. I like that it has touchscreen and pen capabilities for those times when I want to take notes. The display is clear and crisp with vibrant colors. I love that it has two USB-C ports, one of which is C3, which is a Thunderbolt 4 port. This allows me to connect additional peripherals without having to purchase an adapter. The keyboard is comfortable to type on and the trackpad is smooth. The Intel Evo platform delivers fast performance and reliable multitasking experience. I am impressed with the quality of this laptop and would highly recommend it to anyone looking for a versatile and dependable computer. ",positive ,TakeAction ,WorkTasks ,TouchScreen ,TakingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/78a288e422b7be17921c81161ef6b75e ,positive ,TakeAction ,TouchScreen ,TakingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/8b969e1f359e069af46a5bf98c9b544d ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ",I love my new laptop! It^s so light weight and I love the touch screen. ,positive ,TouchAction ,WorkTasks ,ScreenQuality ,TouchingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/02f7edbce0db6e079913e5066f5673ed ,positive ,TouchAction ,ScreenQuality ,TouchingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/ac23e96296efc83340e04bcd329d4fe4 ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ",I love my new Dell! I have always had Apple products but decided to go with a different brand for my next computer. I am glad I did! It is very easy to use and I love the touch screen! ,positive ,TouchAction ,WorkTasks ,TouchScreen ,TouchingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/1cd6490c5d4a418b994e1601d11b30f7 ,positive ,TouchAction ,TouchScreen ,TouchingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/63adbc09f8e4e334cc72372c2ab2f23e ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ",I like the touch screen feature on this laptop. I also like the size. It fits easily in my purse. ,positive ,TouchAction ,WorkTasks ,TouchScreen ,TouchingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/25b5c07d3d1fca4dd827e48ba4294b38 ,positive ,TouchAction ,TouchScreen ,TouchingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/d0b85ca2b3ae27e979014d2050f86d32 ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ",I love my new G14! I was able to get it in time for the holidays. It has a lot of features that I was looking for and it is very fast. The touch screen is great and I love the tablet mode. ,positive ,TouchAction ,WorkTasks ,TouchScreen ,TouchingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/375ef79a6d48d9a877bdbfc14abc3850 ,positive ,TouchAction ,TouchScreen ,TouchingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/300ee99d3bd54616de771f99724c2d9a ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ",I love my new laptop! It^s so easy to use and I love the touch screen. ,positive ,TouchAction ,WorkTasks ,TouchScreen ,TouchingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/7efb65f0452fa573fe39eac08f2ee696 ,positive ,TouchAction ,TouchScreen ,TouchingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/7387b200184f6108f1caa861f4daa811 ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ",I love my new computer! It is so fast and I love the touch screen! ,positive ,TouchAction ,WorkTasks ,TouchScreen ,TouchingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/8328fd93f43dbe3822da8abeb505fa0f ,positive ,TouchAction ,TouchScreen ,TouchingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/43456a9dfc0d79a97ffa65a0cd612e6a ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ",I love my new laptop! It is so light weight and I love the touch screen. ,positive ,TouchAction ,WorkTasks ,TouchScreen ,TouchingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/89d642dcdb0779e37b9944d526d4c1d8 ,positive ,TouchAction ,TouchScreen ,TouchingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/d88911a003a0d14cec7ad742f078c0bd ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ",I love my new computer! It is so fast and easy to use. I especially like the touch screen feature. ,negative ,TouchAction ,WorkTasks ,TouchScreen ,TouchingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/94b27d280b64088bb6c4968a696b7c59 ,positive ,TouchAction ,TouchScreen ,TouchingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/2709adec6354115a174e2855fefea6af ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ",I love my new HP laptop. I like the design and the speed of it. The screen is very clear and the battery life is good. I like the touch screen feature as well. ,positive ,TouchAction ,WorkTasks ,TouchScreen ,TouchingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/9e4a6582e4aea8f587b336159fa70fee ,positive ,TouchAction ,TouchScreen ,TouchingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/c822fb65a26d4da5dd2f0722470acb1d ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ",I love my new laptop! It^s so fast and I love the touch screen! ,positive ,TouchAction ,WorkTasks ,TouchScreen ,TouchingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/ab2432de24662c798db56eb6bc6e6114 ,positive ,TouchAction ,TouchScreen ,TouchingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/5939d560bac6aab06f63a6e64601c907 ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ",I love my new laptop! It is so fast and has great graphics! The screen is gorgeous and I love the touch screen! 10 out of 10 recommend! ,positive ,TouchAction ,WorkTasks ,TouchScreen ,TouchingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/ddb9acac35afd1d130727aa06bc003f6 ,positive ,TouchAction ,TouchScreen ,TouchingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/73e85039b3f6cc3bc7980094c191dc83 ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ",I am very happy with this computer. It is fast and easy to use. I like the touch screen feature. ,positive ,TouchAction ,WorkTasks ,TouchScreen ,TouchingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/decb64cab809e394372e8d643640550e ,positive ,TouchAction ,TouchScreen ,TouchingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/c015af78ce9b4c087ea5d1ee57c65de2 ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ","This laptop is a great deal! It is light weight, and I love the color. It has a great battery life, and I am loving the touch screen! ",positive ,TouchAction ,WorkTasks ,TouchScreen ,TouchingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/fb15c6bf2a619ea51e08b26a1fee375f ,positive ,TouchAction ,TouchScreen ,TouchingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/7058c23bd029342184a623b51d5253f2 ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ",I love my new laptop! It is so fast and reliable. The OLED screen is gorgeous and the keyboard is comfortable to type on. I especially like the touchscreen feature. It makes navigating around the system easy and convenient. ,positive ,TypeAction ,WorkTasks ,TouchScreen ,TypingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/08c76264606daf5c414c0ba8fe34f7ed ,positive ,TypeAction ,TouchScreen ,TypingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/b500a45eb305742acebbc80dfbbe79c7 ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ",I am very happy with this laptop. It is very light weight and very easy to carry around. The screen is very clear and the keyboard is very comfortable to type on. The battery life is also very good. I would definitely recommend this laptop. ,positive ,TypeAction ,TypedDocuments ,Keyboard ,TypingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/66aa761c207f6ca9818a7598ec233367 ,positive ,TypeAction ,Keyboard ,TypingAbility ,Person ,Universal ,TypedDocuments ,both
http://linked.aub.edu.lb/actionrec/Review/14827a738f92bd442b3afb0e2d876783 ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ","I love my new laptop. I was looking for a computer that could do all the things I needed it to do and I found it. The screen is great, the keyboard is very responsive, and I like how compact it is. I also really like that there are USB-C ports for charging devices and transferring files.  Overall, I am very pleased with my purchase and would recommend it to anyone looking for a reliable computer. ",positive ,TypeAction ,TypedDocuments ,Keyboard ,TypingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/6cfe822256adbf40aa8628e38791f8a3 ,positive ,TypeAction ,Keyboard ,TypingAbility ,Person ,Universal ,TypedDocuments ,both
http://linked.aub.edu.lb/actionrec/Review/a197bb662afdd6bb6ddc1f8100c0eac2 ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ","This computer was perfect for me! I was looking for something simple, and this was it! The laptop itself was beautiful and I loved the design. The keyboard was easy to type on, and the screen was bright! ",positive ,TypeAction ,WorkTasks ,Keyboard ,TypingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/a4054740402ff3d7324ceaf8563d2437 ,positive ,TypeAction ,Keyboard ,TypingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/74229cd2ed325f1287b10f267fbdf571 ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ",I love my new laptop! It is so fast and reliable. The screen is great quality and the keyboard is comfortable to type on. I would definitely recommend this product. ,positive ,TypeAction ,TypedDocuments ,Keyboard ,TypingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/b5a49c5edd9aefc49a53768c73b174cd ,positive ,TypeAction ,Keyboard ,TypingAbility ,Person ,Universal ,TypedDocuments ,both
http://linked.aub.edu.lb/actionrec/Review/8c42c8d2f3b088c3f42d43d0ab04d70f ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ","I am a big fan of Lenovo products and have had great experiences with them in the past. However, I was disappointed with my purchase of this Yoga 9i. The screen is beautiful, but it is very reflective and difficult to see outside or in direct sunlight. The keyboard and trackpad are also very sensitive and make typing a challenge. The convertible design is nice, but the hinge is very stiff and makes the laptop hard to use in tablet mode. I returned it after only a few days of use. ",negative ,TypeAction ,WorkTasks ,Trackball ,TypingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/caa4172da11e813d627451eae33374a3 ,negative ,TypeAction ,Trackball ,TypingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/4bee937aefbd2313c7b0475570e1f6ad ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ",I love my new computer! I am so glad I upgraded. It is fast and reliable. ,positive ,UpgradeAction ,WorkTasks ,Speed ,UpgradingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/1eb6a94b3bce0bb7cac5eefd3f519aa2 ,positive ,UpgradeAction ,Speed ,UpgradingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/beeb39b260ecb174c3e6492e87c59a66 ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ",I love this laptop. I was able to upgrade from the Asus vivobook with a hp g4 1060 cpu and 8gb of ram to this zephyrus with a i7 13th gen cpu and 16gb of ram. The upgrade was worth it. ,positive ,UpgradeAction ,WorkTasks ,Processor ,UpgradingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/9085de39053d0aac4e89e713e3158042 ,positive ,UpgradeAction ,Processor ,UpgradingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/f476528ff726c746356af3128de8ca28 ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ",I love my new laptop! It is so fast and the screen is beautiful. I am glad I decided to upgrade. ,positive ,UpgradeAction ,WorkTasks ,LaptopModel ,UpgradingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/ba85d2f24841b02a1bfd4ae54b8e7b1a ,positive ,UpgradeAction ,LaptopModel ,UpgradingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/1843e4ae54a213d3cdb778fba0054f76 ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ",I love my new laptop! It is so fast and easy to use. I am glad I decided to purchase it. ,negative ,UseAction ,WorkTasks ,EaseOfUsing ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/001b0be7cc0f5487537824f01e8a4548 ,positive ,UseAction ,EaseOfUsing ,UsingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/e0a640c4a6c1bc19a1d343b267b9aedf ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ",I am so glad I bought this. I love the design and the quality. 10/10 would recommend. ,positive ,UseAction ,WorkTasks ,Design ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/0867dec4b9e59a62a0c85ab4a0354028 ,positive ,UseAction ,Design ,UsingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/29744d0a860a04d85fc97328b32cb0a4 ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ",I am very pleased with this computer. It is fast and the screen is very clear. I like that it is a tablet so I can use it on my lap. ,negative ,UseAction ,WorkTasks ,TabletFunction ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/0f4618d9f7a2ca6aaea197a01ca2b7d2 ,positive ,UseAction ,TabletFunction ,UsingAbility ,Person ,Universal ,WorkTasks ,both
http://linked.aub.edu.lb/actionrec/Review/75bbd2f1dae6278faab8ea0dac741dc2 ,"ASUS - ROG Zephyrus G14 14 OLED 3K 120Hz Gaming Laptop - AMD Ryzen 9 8945HS - 16GB LPDDR5X - NVIDIA GeForce RTX 4060 - 1TB SSD - Platinum White"" ",I love my new HP! The design is very sleek and the OLED display is stunning. I use it for both work and personal reasons and have been very impressed with its performance. ,positive ,UseAction ,WorkTasks ,EaseOfUsing ,UsingAbility ,Person ,Universal ,http://linked.aub.edu.lb/actionrec/Annotation/16e18d67baba7a3890246924814900c9 ,positive ,UseAction ,EaseOfUsing ,UsingAbility ,Person ,Universal ,WorkTasks ,both
