Review,Review Text,Annotated Text,Description,Action,Review Text Original,Description Original,STS Score,Hallucination Confidence Score
http://linked.aub.edu.lb/actionrec/Review/4bee937aefbd2313c7b0475570e1f6ad ,love new computer glad upgraded fast reliable,I am so glad I upgraded. ,happy upgrade,UpgradeAction ,I love my new computer! I am so glad I upgraded. It is fast and reliable. ,The person is happy with the laptop upgrade ,0.6549042463302612,34%
http://linked.aub.edu.lb/actionrec/Review/beeb39b260ecb174c3e6492e87c59a66 ,love laptop able upgrade asus vivobook hp g4 1060 cpu 8gb ram zephyrus i7 13th gen cpu 16gb ram upgrade worth it,I was able to upgrade from the Asus vivobook with a hp g4 1060 cpu and 8gb of ram to this zephyrus with a i7 13th gen cpu and 16gb of ram. ,old one worth,UpgradeAction ,I love this laptop. I was able to upgrade from the Asus vivobook with a hp g4 1060 cpu and 8gb of ram to this zephyrus with a i7 13th gen cpu and 16gb of ram. The upgrade was worth it. ,The user upgraded their old laptop to this one and it was worth it ,0.25479626655578613,74%
http://linked.aub.edu.lb/actionrec/Review/f476528ff726c746356af3128de8ca28 ,love new laptop fast screen beautiful glad decided upgrade,I am glad I decided to upgrade. ,happy new,UpgradeAction ,I love my new laptop! It is so fast and the screen is beautiful. I am glad I decided to upgrade. ,The person is happy with their new laptop ,0.4115726351737976,58%
http://linked.aub.edu.lb/actionrec/Review/1843e4ae54a213d3cdb778fba0054f76 ,love new laptop fast easy use glad decided purchase it,easy to use ,ease use,UseAction ,I love my new laptop! It is so fast and easy to use. I am glad I decided to purchase it. ,The person likes the ease of use of this laptop ,0.28586405515670776,71%
http://linked.aub.edu.lb/actionrec/Review/e0a640c4a6c1bc19a1d343b267b9aedf ,glad bought this love design quality 1010 would recommend,I love the design and the quality. ,design quality,UseAction ,I am so glad I bought this. I love the design and the quality. 10/10 would recommend. ,The person likes the design and quality of this laptop ,0.5726977586746216,42%
http://linked.aub.edu.lb/actionrec/Review/29744d0a860a04d85fc97328b32cb0a4 ,pleased computer fast screen clear like tablet use lap,I like that it is a tablet so I can use it on my lap. ,heshe use lap,UseAction ,I am very pleased with this computer. It is fast and the screen is very clear. I like that it is a tablet so I can use it on my lap. ,The user likes that he/she can use this laptop on their lap ,0.43139708042144775,56%
http://linked.aub.edu.lb/actionrec/Review/75bbd2f1dae6278faab8ea0dac741dc2 ,love new hp design sleek oled display stunning use work personal reasons impressed performance,I use it for both work and personal reasons ,use work personal reasons,UseAction ,I love my new HP! The design is very sleek and the OLED display is stunning. I use it for both work and personal reasons and have been very impressed with its performance. ,The user likes to use this laptop for both work and personal reasons. ,0.13929221034049988,86%
http://linked.aub.edu.lb/actionrec/Review/a16b4098e0e38ee155a46b08fe0102b8 ,like screen size fact used tablet,I like the screen size and the fact that it can be used as a tablet. ,screen size tablet usage,UseAction ,I like the screen size and the fact that it can be used as a tablet. ,The user likes the screen size and tablet usage of this laptop ,0.886213481426239,11%
http://linked.aub.edu.lb/actionrec/Review/8d9a361c82a989c109773da0835a80d2 ,love new macbook pro its fast oled screen gorgeous especially like touch bar feature,I especially like the touch bar feature ,touch bar feature,UseAction ,I love my new MacBook Pro! It^s so fast and the OLED screen is gorgeous. I especially like the touch bar feature. ,The user likes the touch bar feature of this laptop ,0.4441075325012207,55%
http://linked.aub.edu.lb/actionrec/Review/83e0d5b2022f4d330e44770daf8b80ba ,love new macbook pro its light weight screen beautiful,I love my new MacBook Pro! It^s so light weight and the screen is beautiful! ,lightweight feature,UseAction ,I love my new MacBook Pro! It^s so light weight and the screen is beautiful! ,The person likes this laptop and its lightweight feature. ,0.27709105610847473,72%
http://linked.aub.edu.lb/actionrec/Review/e97c9673c014191317654d22ba8013e6 ,love new laptop easy use everything need,It is so easy to use ,ease use,UseAction ,I love my new laptop! It is so easy to use and has everything I need. ,The person likes the ease of use of this laptop ,0.27505192160606384,72%
http://linked.aub.edu.lb/actionrec/Review/36c1b6e2577d5e7b0f1c03af321d46f9 ,third hp computer love them fast easy use reliable,This is my third HP computer ,,UseAction ,"This is my third HP computer, and I love them. They are fast, easy to use and very reliable. ",The user likes this laptop ,0.09805284440517426,90%
http://linked.aub.edu.lb/actionrec/Review/cf3cda229f2ad4d2f78da5b822246e26 ,first dell laptop like it screen good quality lot features like fact work tablet mode,I like the fact that I can work on it while in tablet mode. ,use tablet mode,UseAction ,"This is my first Dell laptop, I like it. The screen is good quality. It has a lot of features. I like the fact that I can work on it while in tablet mode. ",The person likes to use this laptop in tablet mode ,0.5264488458633423,47%
http://linked.aub.edu.lb/actionrec/Review/4b60367deeafc1bf6ca0bc35a9d25b9c ,computer perfect need for handles everything well,This computer is perfect for what I need it for. ,handle needs,UseAction ,This computer is perfect for what I need it for. It handles everything I do and does it well. ,The person likes that this laptop can handle all their needs ,0.4697887897491455,53%
http://linked.aub.edu.lb/actionrec/Review/0a13146546a52a469c3af56d2764ff2b ,love new macbook pro fast reliable use work personal projects handles everything throw ease screen gorgeous keyboard comfortable type on overall build quality excellent highly recommend anyone looking reliable powerful computer,I use it for work and personal projects ,work personal projects,UseAction ,"I love my new MacBook Pro! It is so fast and reliable. I use it for work and personal projects and it handles everything I throw at it with ease. The screen is gorgeous, the keyboard is comfortable to type on, and the overall build quality is excellent. I highly recommend it to anyone looking for a reliable and powerful computer. ",The user uses this laptop for both work and personal projects. ,0.35446280241012573,64%
http://linked.aub.edu.lb/actionrec/Review/de3e53200e60bb20c18ba26e5166bec9 ,love new laptop fast reliable screen amazing,I love my new laptop! ,,UseAction ,I love my new laptop! It is so fast and reliable. The screen is amazing! ,The person likes this laptop ,0.06485515087842941,93%
http://linked.aub.edu.lb/actionrec/Review/738cc83629ac9ccf568ffafa09619490 ,love new macbook pro perfect size features need battery life amazing fast would highly recommend getting one looking good quality laptop,fast ,speed,UseAction ,I love my new MacBook Pro! It is the perfect size and has all of the features I need. The battery life is amazing and it is fast. I would highly recommend getting one if you are looking for a good quality laptop. ,The person likes the speed of this laptop ,0.1770923137664795,82%
http://linked.aub.edu.lb/actionrec/Review/9550fef9dcc512c7d755f389c92a0506 ,love new dell always apple products decided go different brand next computer glad did 10 10 recommend,I have always had Apple products ,uses apple products,UseAction ,I love my new Dell! I have always had Apple products but decided to go with a different brand for my next computer. I am glad I did! 10 out of 10 recommend! ,The person always uses Apple products ,0.5270189046859741,47%
http://linked.aub.edu.lb/actionrec/Review/131c20c9a50101a1663ad4c705248f14 ,love new macbook pro fast reliable use work personal projects handles everything throw ease screen gorgeous keyboard comfortable type on overall build quality excellent highly recommend,I use it for work and personal projects ,work personal projects,UseAction ,"I love my new MacBook Pro! It is so fast and reliable. I use it for work and personal projects and it handles everything I throw at it with ease. The screen is gorgeous, the keyboard is comfortable to type on, and the overall build quality is excellent. Highly recommend! ",The user uses this laptop for both work and personal projects ,0.3476826846599579,65%
